,Solar 1,Solar 2,Solar 3,Solar 4,Solar 5,Solar 6,Albedo 1,Albedo 2,Albedo 3,Albedo 4,Albedo 5,Albedo 6,IR Terra 1,IR Terra 2,IR Terra 3,IR Terra 4,IR Terra 5,IR Terra 6,Total 1,Total 2,Total 3,Total 4,Total 5,Total 6
660,895.8066226178952,0.0,0.0,1032.5790501815927,0,0,0.0,58.467345998900875,212.01024113719143,69.21188410144289,63.70019918130601,63.827859778520796,0.0,61.77142729554007,223.99127192402636,73.12315607484555,67.2999972072178,67.43487210472908,895.8066226178952,120.23877329444095,436.0015130612178,1174.9140903578812,131.00019638852382,131.26273188324987
661,884.6018112687537,0.0,0.0,1042.1941448214147,0,0,0.0,57.638003053087296,209.04157154308385,68.25148932854081,62.808075842117006,62.9318074491916,0.0,61.75866990787603,223.9864105295621,73.13093752189769,67.29836250415302,67.43093995433728,884.6018112687537,119.39667296096333,433.02798207264595,1183.5765716718533,130.10643834627,130.36274740352889
662,873.2938038895938,0.0,0.0,1051.687658997691,0,0,0.0,56.80218036711061,206.04826362935472,67.28274068930618,61.90854001265207,62.02836827117262,0.0,61.745907213888145,223.98148953816417,73.1386337082138,67.29669429347898,67.42695169705738,873.2938038895938,118.54808758099875,430.0297531675189,1192.1090333952109,129.20523430613105,129.45531996823
663,861.8839196518815,0.0,0.0,1061.0584852144152,0,0,0.0,55.95998093998447,203.03067869085484,66.30575539045559,61.001700717019716,61.11765334702677,0.0,61.73313924429796,223.97650871126868,73.14624418130639,67.29499226494579,67.42290724514646,861.8839196518815,117.69312018428244,427.0071874021235,1200.5104847861771,128.29669298196552,128.54056059217322
664,850.3734896118442,0.0,0.0,1070.3055302881392,0,0,0.0,55.11150847520597,199.9891808897051,65.32065170913862,60.08766786653237,60.19977465903364,0.0,61.72036603292137,223.97146782309315,73.15376850573384,67.29325611646897,67.41880652253467,850.3734896118442,116.83187450812734,423.9606487127983,1208.7799505030116,127.38092398300134,127.61858118156832
665,838.7638565552065,0.0,0.0,1079.427715475491,0,0,0.0,54.25686736669928,196.92413720788227,64.32754897615256,59.166552244801046,59.274845053252285,0.0,61.70758761597142,223.96636665966477,73.16120626239743,67.29148555343735,67.41464946410916,838.7638565552065,115.9644549826707,420.89050386754707,1216.9164707140408,126.4580377982384,126.68949451736145
666,827.0563748405325,0.0,0.0,1088.423976599026,0,0,0.0,53.39616268597264,193.83591740129773,63.326567560346184,58.238465494033285,58.34297822479162,0.0,61.69480403277292,223.9612050198395,73.16855704932658,67.2896802894731,67.41043601645268,827.0563748405325,115.09096671874556,417.79712242113726,1224.9191012086987,125.52814578350637,125.7534142412443
667,815.2524102412413,0.0,0.0,1097.293264171364,0,0,0.0,52.52950016765163,190.7248939513439,62.31782885120373,57.30352009960863,57.40428870135702,0.0,61.68201532472367,223.95598271383707,73.1758204805949,67.28784004537934,67.40616613676526,815.2524102412413,114.2115154923753,414.68087666518096,1232.7869135031626,124.59136014498797,124.81045483812228
668,803.3533397862608,0.0,0.0,1106.034543517634,0,0,0.0,51.65698619790988,187.59144202033733,61.3014552444206,56.36182937760039,56.45889182975095,0.0,61.6692215376809,223.95069956662104,73.18299618887494,67.28596455162236,67.40183979532571,803.3533397862608,113.32620773559077,411.54214158695834,1240.5189949509295,123.64779392922274,123.86073162507665
669,791.3605515993955,0.0,0.0,1114.6467948961683,0,0,0.0,50.77872779982656,184.43593940237488,60.27757012413001,55.4135074590844,55.50690375915894,0.0,61.656422720952925,223.94535541648062,73.19008382439107,67.28405354731348,67.39745697444677,791.3605515993955,112.43515052077949,408.3812948188555,1248.1144488446894,122.69756100639788,122.9043607336057
670,779.2754447373878,0.0,0.0,1123.129013617468,0,0,0.0,49.894832619915746,181.25876647564374,59.24629784628222,54.458669275610134,54.548441425604075,0.0,61.64361892770552,223.93995011560807,73.19708305536606,67.2821067806465,67.39301766888823,779.2754447373878,111.53845154762126,405.1987165912518,1255.5723945191162,121.74077605625664,121.9414590944923
671,767.0994290267105,0.0,0.0,1131.480210161404,0,0,0.0,49.005408914460034,178.0603061542474,58.20776372172392,53.49743054442321,53.58362253615648,0.0,61.63081021524057,223.9344835304895,73.2039935683222,67.28012400919866,67.3885218861322,767.0994290267105,110.6362191297006,401.99478968473693,1262.8919674514502,120.77755455362187,120.97214442228868
672,754.8339248990952,0.0,0.0,1139.6994102926556,0,0,0.0,48.11056553573056,174.84094383966465,57.16209399908071,52.52990775353188,52.61256555299152,0.0,61.61799664524184,223.9289555422554,73.2108150683552,67.27810500020222,67.38396964662847,754.8339248990952,109.7285621809724,398.76989938192,1270.0723193600916,119.80801275373409,119.99653519961998
673,742.4803632258437,0.0,0.0,1147.7856551743532,0,0,0.0,47.21041191409121,171.6010673661291,56.10941584320232,51.55621814322484,51.63538967243418,0.0,61.60517827879383,223.9233660396498,73.2175472738829,67.27604952639166,67.37936097769654,742.4803632258437,108.81559019288504,395.5244334057789,1277.1126182914384,118.8322676696165,119.01475065013071
674,730.0401851508517,0.0,0.0,1155.7380014799678,0,0,0.0,46.305058060007475,168.34106697429027,55.04985733448075,50.57647970437645,50.65221482805455,0.0,61.59235519711029,223.91771494820895,73.22418993842068,67.27395738354228,67.37469593854922,730.0401851508517,107.89741325711776,392.2587819224992,1284.0120487528693,117.85043708791873,118.02691076660378
675,717.5148419225453,0.0,0.0,1163.5555215033207,0,0,0.0,45.39461452688163,165.0613352285958,53.983547426977566,49.59081114367883,49.66316164635825,0.0,61.57952747226548,223.91200218913673,73.23074281997371,67.27182836602177,67.36997458477072,717.5148419225453,106.97414199914712,388.9733374177325,1290.769811750272,116.86263950970059,117.03313623112896
676,704.9057947245868,0.0,0.0,1171.2373032668054,0,0,0.0,44.47919241092207,161.7622669875765,52.91061594518618,48.5993318796105,48.66835144752578,0.0,61.566695185019604,223.90622770426842,73.23720569955793,67.26966228129767,67.3651969902102,704.9057947245868,106.04588759594168,385.6684946918449,1297.3851249115496,115.86899416090817,116.03354843773597
677,692.2145145053626,0.0,0.0,1178.78245062781,0,0,0.0,43.558903335082256,158.44425935106318,51.83119356417954,47.60216202587309,47.66790622609004,0.0,61.55385842280134,223.90039145329058,73.24357837918224,67.26745894908582,67.36036324378634,692.2145145053626,105.11276175788359,382.34465080435376,1303.8572225711719,114.8696209749589,115.02826946987638
678,679.4424818064009,0.0,0.0,1186.1900833832487,0,0,0.0,42.63385943395306,155.10771160864167,50.74541179058374,46.5994223746334,46.66194863359533,0.0,61.541017278792125,223.8944934124218,73.2498606808437,67.26521820014226,67.3554734487696,679.4424818064009,104.17487671274519,379.00220502106345,1310.1853558546763,113.86464057477565,114.01742208236493
679,666.5911865896952,0.0,0.0,1193.4593373722216,0,0,0.0,41.70417333917919,151.75302518867866,49.65340294405439,45.59123438048045,45.6506019615726,0.0,61.52817185174244,223.8885335741459,73.25605244632628,67.26293987609058,67.35052772256705,666.5911865896952,103.23234519092163,375.64155876282456,1316.3687927626022,112.85417425657104,113.00112968413964
680,653.6621280638618,0.0,0.0,1200.5893645768413,0,0,0.0,40.76995816551944,148.3806036080977,48.55530013935477,44.57772014520289,44.63399012494359,0.0,61.515322246794874,223.88251194836047,73.26215353805226,67.26062383058266,67.345526197235,653.6621280638618,102.28528041231431,372.26311555645816,1322.4068182542483,111.83834397578555,111.9795163221786
681,640.6568145092295,0.0,0.0,1207.5793332211704,0,0,0.0,39.831327496348806,144.99085242120051,47.451237267765414,43.55900240142141,43.61223764534496,0.0,61.50246857562578,223.87642856255533,73.26816383919973,67.25826992897991,67.34046902005527,640.6568145092295,101.33379607197458,368.86728098375585,1328.2987343281357,110.81727233040132,110.95270666540023
