,PHI,TETA,PSI,X_ECI,Y_ECI,Z_ECI,latitude,longitude,Data,Tempo,x,y,z,N1_X,N1_Y,N1_Z,N2_X,N2_Y,N2_Z,N3_X,N3_Y,N3_Z,N4_X,N4_Y,N4_Z,N5_X,N5_Y,N5_Z,N6_X,N6_Y,N6_Z,Terra_X,Terra_Y,Terra_Z,r,fim
41,0.4527629464903902,1.0995574286481828,0.0,6243.702916903752,1394.840422161808,2737.265514078388,22.62140058488678,10.576981497054378,2022-11-10 18:07:00,420.0,,,,0.8992418804384468,0.19859894221055915,0.3897723702603523,-0.43745175787225515,0.40824727077370926,0.8012303822498817,-0.8992418804384468,-0.19859894221055915,-0.3897723702603523,0.43745175787225515,-0.40824727077370926,-0.8012303822498817,0.0,0.8910065241392258,-0.4539904998359936,0.0,-0.8910065241392258,0.4539904998359936,,,,6958.593853100767,1
42,0.46354301664492104,1.099557428648184,0.0,6209.915991299535,1425.623043335952,2797.660864077792,23.164026511615095,10.870712304078639,2022-11-10 18:07:10,430.0,,,,0.8944739612310474,0.2029882517205922,0.3983868752143526,-0.447120042806894,0.4060826807495635,0.7969821351295205,-0.8944739612310474,-0.2029882517205922,-0.3983868752143526,0.447120042806894,-0.4060826807495635,-0.7969821351295205,0.0,0.8910065241392262,-0.4539904998359926,0.0,-0.8910065241392262,0.4539904998359926,,,,6958.617965593502,1
43,0.4743230867994519,1.0995574286481842,0.0,6175.394267587249,1456.2369790357634,2857.72428253825,23.705933561495236,11.16716100961722,2022-11-10 18:07:20,440.0,,,,0.88960209628948,0.20735397221208832,0.4069550841127694,-0.4567363684636497,0.40387090034960765,0.7926412716818588,-0.88960209628948,-0.20735397221208832,-0.4069550841127694,0.4567363684636497,-0.40387090034960765,-0.7926412716818588,0.0,0.8910065241392263,-0.45399049983599243,0.0,-0.8910065241392263,0.45399049983599243,,,,6958.642725005317,1
44,0.48510315695398276,1.0995574286481842,0.0,6140.141873028433,1486.6786168715175,2917.448662760263,24.247096937185468,11.466418021303827,2022-11-10 18:07:30,450.0,,,,0.8846268517672605,0.21169559634996396,0.41547600125443873,-0.46629961734098097,0.40161218660215897,0.7882082963533734,-0.8846268517672605,-0.21169559634996396,-0.41547600125443873,0.46629961734098097,-0.40161218660215897,-0.7882082963533734,0.0,0.8910065241392263,-0.45399049983599243,0.0,-0.8910065241392263,0.45399049983599243,,,,6958.668136261548,1
45,0.49588322710851407,1.0995574286481853,0.0,6104.163021591297,1516.944365437931,2976.826939443255,24.787491203205263,11.768575800781687,2022-11-10 18:07:40,460.0,,,,0.8795488058315205,0.21601261959934334,0.4239486364339147,-0.4758086781053349,0.3993068019896014,0.7836837242947509,-0.8795488058315205,-0.21601261959934334,-0.4239486364339147,0.4758086781053349,-0.3993068019896014,-0.7836837242947509,0.0,0.8910065241392269,-0.45399049983599143,0.0,-0.8910065241392269,0.45399049983599143,,,,6958.694204331125,1
46,0.5066632972630449,1.099557428648185,0.0,6067.462013408988,1547.030654742539,3035.8520895305996,25.32709025873221,12.073728940312412,2022-11-10 18:07:50,470.0,,,,0.8743685485958197,0.22030454028419133,0.432372005056538,-0.4852624457202925,0.3969550144178867,0.7790680813010219,-0.8743685485958197,-0.22030454028419133,-0.432372005056538,0.4852624457202925,-0.3969550144178867,-0.7790680813010219,0.0,0.8910065241392268,-0.4539904998359916,0.0,-0.8910065241392268,0.4539904998359916,,,,6958.720934222143,1
47,0.5174433674175759,1.0995574286481853,0.0,6030.043234227402,1576.933936630996,3094.517133048512,25.865867309343187,12.38197424145748,2022-11-10 18:08:00,480.0,,,,0.869086682051568,0.22457085964561008,0.4407451282528581,-0.49465982157498567,0.3945570971853947,0.774361903750461,-0.869086682051568,-0.22457085964561008,-0.4407451282528581,0.49465982157498567,-0.3945570971853947,-0.774361903750461,0.0,0.8910065241392269,-0.45399049983599143,0.0,-0.8910065241392269,0.45399049983599143,,,,6958.748330977416,1
48,0.5282234375721067,1.0995574286481853,0.0,5991.911154842698,1606.6506852091838,3152.8151339386695,26.403794837651258,12.693410795873426,2022-11-10 18:08:10,490.0,,,,0.8637038199980709,0.22881108189980118,0.44906703299238343,-0.5039997136117638,0.3921133289511794,0.7695657385422536,-0.8637038199980709,-0.22881108189980118,-0.44906703299238343,0.5039997136117638,-0.3921133289511794,-0.7695657385422536,0.0,0.8910065241392269,-0.45399049983599143,0.0,-0.8910065241392269,0.45399049983599143,,,,6958.776399670003,1
49,0.5390035077266375,1.0995574286481857,0.0,5953.07033052845,1636.1773972620906,3210.739200884444,26.94084457278693,13.008140068256216,2022-11-10 18:08:20,500.0,,,,0.8582205879711987,0.233024714295679,0.4573367521966577,-0.5132810364531013,0.3896239937025826,0.7646801430329415,-0.8582205879711987,-0.233024714295679,-0.4573367521966577,0.5132810364531013,-0.3896239937025826,-0.7646801430329415,0.0,0.8910065241392271,-0.45399049983599105,0.0,-0.8910065241392271,0.45399049983599105,,,,6958.8051453985645,1
50,0.5497835778811684,1.0995574286481853,0.0,5913.5254004527915,1665.5105926694314,3268.2824881306915,27.476987458671736,13.326265981466982,2022-11-10 18:08:30,510.0,,,,0.8526376231706949,0.23721126717213403,0.46555332485164197,-0.5225027115277279,0.3870893807222355,0.7597056849716528,-0.8526376231706949,-0.23721126717213403,-0.46555332485164197,0.5225027115277279,-0.3870893807222355,-0.7597056849716528,0.0,0.8910065241392269,-0.45399049983599143,0.0,-0.8910065241392269,0.45399049983599143,,,,6958.834573282812,1
51,0.5605636480356996,1.0995574286481853,0.0,5873.281087085445,1694.6468148179329,3325.4381962969674,28.012193621028764,13.647895003864765,2022-11-10 18:08:40,520.0,,,,0.8469555743861276,0.2413702540149336,0.47371579611939385,-0.5316636671959677,0.3845097845544373,0.7546429424341259,-0.8469555743861276,-0.2413702540149336,-0.47371579611939385,0.5316636671959677,-0.3845097845544373,-0.7546429424341259,0.0,0.8910065241392269,-0.45399049983599143,0.0,-0.8910065241392269,0.45399049983599143,,,,6958.864688458813,1
52,0.5713437181902493,1.099557428648185,0.0,5832.342195594016,1723.5826310100178,3382.1995731835514,28.546432333073902,13.97313623886612,2022-11-10 18:08:50,530.0,,,,0.8411751019214845,0.2455011915132682,0.4818232174490409,-0.5407628388742889,0.38188550497092594,0.7494925037555217,-0.8411751019214845,-0.2455011915132682,-0.4818232174490409,0.5407628388742889,-0.38188550497092594,-0.7494925037555217,0.0,0.8910065241392268,-0.4539904998359916,0.0,-0.8910065241392268,0.4539904998359916,,,,6958.89549607327,1
53,0.5821237883447989,1.0995574286481853,0.0,5790.713613233734,1752.314632869939,3438.5599145726437,29.07967197982855,14.302101516743807,2022-11-10 18:09:00,540.0,,,,0.8352968775184697,0.24960359961589393,0.48987464668696934,-0.5497991691589708,0.37921684693605295,0.7442549674620812,-0.8352968775184697,-0.24960359961589393,-0.48987464668696934,0.5497991691589708,-0.37921684693605295,-0.7442549674620812,0.0,0.8910065241392269,-0.45399049983599143,0.0,-0.8910065241392269,0.45399049983599143,,,,6958.927001281621,1
54,0.5929038584993486,1.0995574286481844,0.0,5748.4003087227775,1780.8394367451865,3494.5125650199225,29.61188002099379,14.634905488667815,2022-11-10 18:09:10,550.0,,,,0.8293215842784117,0.2536770015869415,0.49786914818635236,-0.5587716079490307,0.3765041205713331,0.7389309422015442,-0.8293215842784117,-0.2536770015869415,-0.49786914818635236,0.5587716079490307,-0.3765041205713331,-0.7389309422015442,0.0,0.8910065241392264,-0.4539904998359922,0.0,-0.8910065241392264,0.4539904998359922,,,,6958.959209240499,1
55,0.6036839286538984,1.0995574286481844,0.0,5705.407331611047,1809.153684105172,3550.0509186409527,30.143022952321598,14.971665722983326,2022-11-10 18:09:20,560.0,,,,0.8232499165828905,0.25772092406130753,0.5058057929158677,-0.5676791125682394,0.37374764111940534,0.7335210466724293,-0.8232499165828905,-0.25772092406130753,-0.5058057929158677,0.5676791125682394,-0.37374764111940534,-0.7335210466724293,0.0,0.8910065241392264,-0.4539904998359922,0.0,-0.8910065241392264,0.4539904998359922,,,,6958.99212510374,1
56,0.6144639988084485,1.0995574286481835,0.0,5661.739811638772,1837.2540419361792,3605.1684198901175,30.67306626541986,15.312502803707714,2022-11-10 18:09:30,570.0,,,,0.8170825800130449,0.26173489709966674,0.5136836585676569,-0.5765206478862888,0.370947728907405,0.7280259095521342,-0.8170825800130449,-0.26173489709966674,-0.5136836585676569,0.5765206478862888,-0.370947728907405,-0.7280259095521342,0.0,0.8910065241392261,-0.453990499835993,0.0,-0.8910065241392261,0.453990499835993,,,,6959.025754017532,1
57,0.6252440689629796,1.099557428648184,0.0,5617.402958087294,1865.1372031331903,3659.858564333428,31.20197440592305,15.657540431216933,2022-11-10 18:09:40,580.0,,,,0.8108202912675889,0.2657184542430725,0.5215018296644934,-0.585295186439067,0.3681047093097378,0.7224461694238894,-0.8108202912675889,-0.2657184542430725,-0.5215018296644934,0.585295186439067,-0.3681047093097378,-0.7224461694238894,0.0,0.8910065241392262,-0.4539904998359926,0.0,-0.8910065241392262,0.4539904998359926,,,,6959.0601011174,1
58,0.6360241391175102,1.0995574286481835,0.0,5572.402059114641,1892.7998868861573,3714.114899410244,31.729710729959777,16.00690552507646,2022-11-10 18:09:50,590.0,,,,0.804463778079492,0.26967113256718883,0.5292593976662102,-0.5940017085481067,0.3652189127102599,0.7167824747025179,-0.804463778079492,-0.26967113256718883,-0.5292593976662102,0.5940017085481067,-0.3652189127102599,-0.7167824747025179,0.0,0.8910065241392261,-0.453990499835993,0.0,-0.8910065241392261,0.453990499835993,,,,6959.095171517811,1
59,0.6468042092720406,1.0995574286481844,0.0,5526.742481090637,1920.238839065325,3767.931025193309,32.25623745884598,16.36072832895654,2022-11-10 18:10:00,600.0,,,,0.7980137791314419,0.27359247273606047,0.5369554610752387,-0.6026392024390334,0.3622906744638924,0.7110354835591144,-0.7980137791314419,-0.27359247273606047,-0.5369554610752387,0.6026392024390334,-0.3622906744638924,-0.7110354835591144,0.0,0.8910065241392264,-0.4539904998359922,0.0,-0.8910065241392264,0.4539904998359922,,,,6959.130970312395,1
60,0.6575842794265704,1.0995574286481842,0.0,5480.4296679174095,1947.4508326010605,3821.300595137768,32.78151563193195,16.719142517551855,2022-11-10 18:10:10,610.0,,,,0.7914710439699939,0.2774820190555037,0.5445891255413838,-0.6112066643591577,0.3593203348576523,0.705205863844549,-0.7914710439699939,-0.2774820190555037,-0.5445891255413838,0.6112066643591577,-0.3593203348576523,-0.705205863844549,0.0,0.8910065241392263,-0.45399049983599243,0.0,-0.8910065241392263,0.45399049983599243,,,,6959.167502567254,1
61,0.6683643495810999,1.099557428648184,0.0,5433.469140342406,1974.4326678603293,3874.2173168236386,33.30550505752679,17.082285305405968,2022-11-10 18:10:20,620.0,,,,0.7848363329184653,0.2813393195260576,0.5521595039657569,-0.6197030986941213,0.35630823907110154,0.6992942930118583,-0.7848363329184653,-0.2813393195260576,-0.5521595039657569,0.6197030986941213,-0.35630823907110154,-0.6992942930118583,0.0,0.8910065241392262,-0.4539904998359926,0.0,-0.8910065241392262,0.4539904998359926,,,,6959.204773315947,1
62,0.6791444197356263,1.09955742860264,0.0,5385.866495095012,2001.1811729650576,3926.67495257433,33.82816426182514,17.450297557516727,2022-11-10 18:10:30,630.0,,,,0.7781104169885825,0.2851639259210012,0.5596657165908735,-0.6281275180835928,0.35325473716781497,0.6933014580214323,-0.7781104169885825,-0.2851639259210012,-0.5596657165908735,0.6281275180835928,-0.35325473716781497,-0.6933014580214323,0.0,0.8910065241185497,-0.45399049987657264,0.0,-0.8910065241185497,0.45399049987657264,,,,6959.242787343423,1
63,0.6899244898901429,1.099557428577608,0.0,5337.627404748924,2027.6932043445136,3978.667320578129,34.349450435784625,17.823323901583496,2022-11-10 18:10:40,640.0,,,,0.7712940777908823,0.2889553937510207,0.5671068911474316,-0.6364789435360075,0.35016018394532544,0.6872280553169111,-0.7712940777908823,-0.2889553937510207,-0.5671068911474316,0.6364789435360075,-0.35016018394532544,-0.6872280553169111,0.0,0.8910065241071854,-0.4539904998988763,0.0,-0.8910065241071854,0.4539904998988763,,,,6959.281549894932,1
64,0.7007045600446714,1.0995574285776069,0.0,5288.757616417033,2053.9656469105976,4030.1882951983175,34.869319379761045,18.201512841686974,2022-11-10 18:10:50,650.0,,,,0.7643881074438621,0.29271328241118855,0.5744821629071337,-0.6447564045423595,0.3470249390151957,0.681074790682425,-0.7643881074438621,-0.29271328241118855,-0.5744821629071337,0.6447564045423595,-0.3470249390151957,-0.681074790682425,0.0,0.891006524107185,-0.4539904998988773,0.0,-0.891006524107185,0.4539904998988773,,,,6959.321065926731,1
65,0.7114846301991997,1.099557428577607,0.0,5239.262951082303,2079.9954144293056,4081.2318077122363,35.38772544599549,18.585016873195297,2022-11-10 18:11:00,660.0,,,,0.7573933084819673,0.29643715521582514,0.5817906747914479,-0.6529589391889351,0.34384936673779276,0.6748423791725586,-0.7573933084819673,-0.29643715521582514,-0.5817906747914479,0.6529589391889351,-0.34384936673779276,-0.6748423791725586,0.0,0.8910065241071851,-0.4539904998988771,0.0,-0.8910065241071851,0.4539904998988771,,,,6959.361340159933,1
66,0.7222647003537284,1.099557428577607,0.0,5189.149303111448,2105.779449962929,4131.791847194573,35.904621478775894,18.973992598709266,2022-11-10 18:11:10,670.0,,,,0.7503104937623014,0.30012657941818943,0.589031577487072,-0.6610855942691319,0.3406338361425205,0.6685315450482939,-0.7503104937623014,-0.30012657941818943,-0.589031577487072,0.6610855942691319,-0.3406338361425205,-0.6685315450482939,0.0,0.8910065241071851,-0.4539904998988771,0.0,-0.8910065241071851,0.4539904998988771,,,,6959.402377389293,1
