,PHI,TETA,PSI,X_ECI,Y_ECI,Z_ECI,latitude,longitude,Data,Tempo
357,3.8592651134350593,1.0995574281024854,0.0,-5133.3078697115125,-2135.3168532771465,-4209.223731340498,-36.618095093452666,-172.09283727119805,2022-11-10 18:59:40,3580.0
358,3.8700451835895926,1.0995574281038991,0.0,-5081.795469951014,-2160.510257591004,-4258.425611286087,-37.12912595644401,-171.69194823142286,2022-11-10 18:59:50,3590.0
359,3.8808252537441255,1.0995574281053124,0.0,-5029.686429538946,-2185.449996166065,-4307.126152040683,-37.63850901446549,-171.2850566800115,2022-11-10 19:00:00,3600.0
360,3.8916053238986588,1.0995574281067257,0.0,-4976.986876151044,-2210.1331451832525,-4355.3196286407265,-38.146190428550064,-170.87198781128026,2022-11-10 19:00:10,3610.0
361,3.902385394053192,1.0995574281081402,0.0,-4923.703006407219,-2234.5568109644546,-4403.000375843012,-38.65211449755712,-170.452562109143,2022-11-10 19:00:20,3620.0
362,3.913165464207726,1.0995574281095548,0.0,-4869.84108513588,-2258.7181303032726,-4450.16278877404,-39.156223582160074,-170.0265952334754,2022-11-10 19:00:30,3630.0
363,3.9239455343622596,1.0995574281109692,0.0,-4815.407444630973,-2282.614270791981,-4496.801323571781,-39.658458025952946,-169.59389790876781,2022-11-10 19:00:40,3640.0
364,3.9347256045167924,1.0995574281123823,0.0,-4760.408483901609,-2306.2424311447962,-4542.91049802012,-40.158756073608565,-169.15427581581056,2022-11-10 19:00:50,3650.0
365,3.9455056746713257,1.0995574281137952,0.0,-4704.850667914632,-2329.5998415172985,-4588.484892175719,-40.657053786029635,-168.70752948724592,2022-11-10 19:01:00,3660.0
366,3.956285744825859,1.099557428115209,0.0,-4648.740526830142,-2352.6837638220213,-4633.51914898721,-41.15328495243774,-168.25345420792692,2022-11-10 19:01:10,3670.0
367,3.9670658149803923,1.0995574281166234,0.0,-4592.08465523006,-2375.4914920402125,-4678.007974906852,-41.64738099935489,-167.79183992113136,2022-11-10 19:01:20,3680.0
